ID	UMB01_00	UMB01_01	UMB01_02	UMB01_03	UMB01_04	UMB01_05	UMB01_06	UMB01_07	UMB01_08	UMB01_09	UMB01_10	UMB01_11	UMB01_12	UMB02_00	UMB02_01	UMB02_02	UMB02_03	UMB02_04	UMB02_05	UMB02_06	UMB02_07	UMB02_08	UMB02_09	UMB02_10	UMB02_11	UMB02_12	UMB03_00	UMB03_01	UMB03_02	UMB03_03	UMB03_04	UMB03_05	UMB03_06	UMB03_07	UMB03_08	UMB03_09	UMB03_10	UMB03_11	UMB03_12	UMB04_00	UMB04_01	UMB04_02	UMB04_03	UMB04_04	UMB04_05	UMB04_06	UMB04_07	UMB04_08	UMB04_09	UMB05_00	UMB05_01	UMB05_02	UMB05_03	UMB05_04	UMB05_05	UMB05_05.1	UMB05_06	UMB05_06.1	UMB05_07	UMB05_08	UMB05_09	UMB05_09.1	UMB05_09.2	UMB05_10	UMB05_10.1	UMB05_11	UMB05_12	UMB06_00	UMB06_01	UMB06_02	UMB06_03	UMB06_05	UMB06_07	UMB06_08	UMB06_09	UMB06_10	UMB06_11	UMB06_12	UMB07_00	UMB07_01	UMB07_02	UMB07_03	UMB07_04	UMB07_05	UMB07_06	UMB07_07	UMB07_08	UMB07_09	UMB07_10	UMB07_11	UMB07_12	UMB08_01	UMB08_01.1	UMB08_02	UMB08_02.2	UMB08_03	UMB08_04	UMB08_05	UMB08_06	UMB08_07	UMB08_08	UMB08_09	UMB08_10	UMB08_11	UMB08_12	UMB09_01	UMB09_06	UMB09_07	UMB09_08	UMB09_09	UMB09_10	UMB09_11	UMB10_01	UMB10_02	UMB10_03	UMB10_04	UMB10_05	UMB10_06	UMB10_07	UMB10_08	UMB10_09	UMB10_10	UMB10_11	UMB10_12	UMB11_01	UMB11_02	UMB11_03	UMB11_04	UMB11_04.1	UMB11_05	UMB11_06	UMB11_07	UMB11_08	UMB11_11	UMB11_12	UMB12_01	UMB12_01.2	UMB12_02	UMB12_03	UMB12_04	UMB12_05	UMB12_06	UMB12_07	UMB12_08	UMB12_09	UMB12_10	UMB12_11	UMB12_12	UMB13_00	UMB13_01	UMB13_02	UMB13_03	UMB13_04	UMB13_05	UMB13_06	UMB13_07	UMB13_08	UMB13_09	UMB13_10	UMB13_11	UMB13_12	UMB14_00	UMB14_01	UMB15_01	UMB15_01.1	UMB15_02	UMB15_02.1	UMB15_03	UMB15_04	UMB15_05	UMB15_06	UMB15_08	UMB15_09	UMB15_10	UMB15_11	UMB15_12	UMB16_01	UMB16_03	UMB16_06	UMB17_01	UMB17_02	UMB17_03	UMB17_04	UMB17_05	UMB17_06	UMB17_07	UMB17_08	UMB17_09	UMB17_10	UMB17_11	UMB17_12	UMB18_00	UMB18_00.1	UMB18_01	UMB18_02	UMB18_02.1	UMB18_03	UMB18_04	UMB18_05	UMB18_06	UMB18_07	UMB18_08	UMB18_09	UMB18_09.1	UMB18_10	UMB18_10.1	UMB18_10.2	UMB18_12	UMB19_01	UMB19_02	UMB19_03	UMB19_04	UMB19_05	UMB19_06	UMB19_07	UMB19_08	UMB19_09	UMB19_10	UMB19_11	UMB19_12	UMB20_00.1	UMB20_01	UMB20_01.1	UMB20_01.2	UMB20_02	UMB20_02.1	UMB20_02.2	UMB20_03	UMB20_03.1	UMB20_04	UMB20_04.1	UMB20_05	UMB20_05.1	UMB20_06	UMB20_07	UMB20_08	UMB20_09	UMB20_10	UMB20_10.1	UMB20_11	UMB20_12	UMB21_01	UMB21_02	UMB21_03	UMB21_04	UMB21_05	UMB21_06	UMB21_07	UMB21_08	UMB21_09	UMB21_11	UMB21_12	UMB22_01	UMB22_02	UMB22_03	UMB22_04	UMB22_05	UMB22_06	UMB22_07	UMB22_08	UMB22_09	UMB22_10	UMB22_11	UMB22_12	UMB23_01	UMB23_01.2	UMB23_02	UMB23_02.1	UMB23_03	UMB23_04	UMB23_05	UMB23_06	UMB23_06.1	UMB23_07	UMB23_07.1	UMB23_08	UMB23_08.1	UMB23_10	UMB23_10.1	UMB23_11	UMB24_01	UMB24_02	UMB24_03	UMB24_04	UMB24_05	UMB24_06	UMB24_07	UMB24_08	UMB24_09	UMB24_09.1	UMB24_09.2	UMB24_10.1	UMB24_11	UMB24_12	UMB25_01	UMB25_02	UMB25_03	UMB25_04	UMB25_05	UMB25_06	UMB25_07	UMB25_08	UMB25_09	UMB25_10	UMB25_11	UMB25_12	UMB26_01	UMB26_02	UMB26_03	UMB26_04	UMB26_05	UMB26_06	UMB26_07	UMB26_08	UMB26_09	UMB26_10	UMB26_11	UMB26_12	UMB27_00	UMB27_01	UMB27_03	UMB27_04	UMB27_05	UMB27_06	UMB27_07	UMB27_08	UMB27_09	UMB27_10	UMB27_11	UMB27_12	UMB28_00	UMB28_01	UMB28_02	UMB28_03	UMB28_04	UMB28_05	UMB28_06	UMB28_07	UMB28_10	UMB28_11	UMB29_00	UMB29_01	UMB29_02	UMB29_03	UMB29_04	UMB29_05	UMB29_06	UMB29_07	UMB29_08	UMB29_09	UMB29_10	UMB29_11	UMB29_12	UMB30_01	UMB30_01.1	UMB31_00	UMB31_01	UMB31_02	UMB31_03	UMB31_04	UMB31_05	UMB31_06	UMB31_07	UMB31_08	UMB31_09	UMB31_10	UMB31_11
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24357	1.08916	0	0.15803	0.75772	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0662	0.002	0	0.05153	0.05236	0.04396	0.07375	0.05482	0	0	0.0188	0	0	0.00499	0	0.00166	0.01624	0.00297	0	0.05731	0.0015	0.00895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00389	0.03516	0.02147	0	0	0.02009	0.00856	0.00312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612	0	0	0	0	0.0338	0	0	0.00224	0.0029
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_BV3L6	0	1.25906	0	0	0	0	0	0	0	0	0	2.1319	2.10665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	1.30626	0.58235	1.84381	0.33328	4.10627	1.48073	1.90955	2.73864	1.54902	1.42998	2.42472	0	0.75166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04477	0.57287	0	0	0.00524	0	0.01454	0.11682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44813	2.36472	0.02558	0.24017	2.70055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48984	0.25041	0.40949	0.47286	0.27397	0.15608	0.37952	0.21326	0.33493	0.46249	0.24289	0.49156	0	0.42961	0.51328	0.31991	0.38751	0.31929	0.4828	1.53945	1.30419	0.37194	0.72867	0.68789	0.90847	0.35267	0.73286	1.07758	1.40807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86362	6.96713	10.30417	0.58006	2.30046	5.82745	0.18285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36138	2.55029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67844	0.21449	1.04042	1.95109	0.45537	0.15493	37.59424	0.65613	0.67115	2.49855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07012	0	0	0	0	0	0	0	0.89812	1.47319	0.79546	0.1875	0.57264	0.90255	3.46962	0.30588	0.48587	0.49379	1.74919	1.10558	0.96763	0.93264	1.19409	2.39905	1.08306	9.58583	0.38075	0.82875	0.33338	1.2935	0.63888	0.44887	0	0.7551	2.05872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234	0	0	0.05482	0.14699	0	0	0	0	0	0	0	0	0	0	0	0.04333	0	0	0	0	0	0	3.84002	2.32573	1.15178	1.18875	1.77185	0.0057	0	0	0	0	0	0	0	0	0	1.8289	0.55777	1.72882	0.77077	0.72799	0.54489	1.33127	0.77607	0.3143	2.48301	0.73393	2.15398	0.45577	1.23275	1.23892	0.37885	1.00216	0.01912	0	0	0	0	0	0	0	0	0	0	0.1606	0.72835	0.57052	1.34412	1.6271	0.82344	1.49487	0.60622	1.05645	0.29424	2.83703	0.77909	3.06444	1.01635	1.77608	1.2069	1.60979	1.69172	1.30775	1.94588	2.42855	2.25294	0	0.00119	0	0	0.00245	0	0	0	0	0	0	0	0.45924	0.57778	6.2646	5.35814	0.2928	6.88252	0	3.00752	0.45655	2.10214	0.64452	0	0	0	0	0	0.02383	0.10103	1.73279	0.20807	0.63797	0.18359	0.43953	0.23106	1.37884	0.9354	0.31336	0.49201	0.54776	0.49836	0.40931	1.28918	3.41115	5.77771	0.92499	1.37862	0.20106	0.44717	0.19495	1.17249	0.82479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03677	0	0	0	0	0	0	0	0	0	2.24297	0.99364	0	2.08073	3.44844	2.89069	1.47062	2.16531	4.09575	3.01547	2.44259	14.15807	0.29871	28.93271	29.79364	21.60282	12.33844	2.0215	23.2584	10.45813	7.93233	1.38289	0	0	0	0	0.01335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36777	0.47512	0.06787	0.10481	0.12311	0.19569	0.1375	0.25785	0	0	0	0	0	1.314	1.34825	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04901	0.08407	0	0.0029	0.06468	0	0	0.0416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12762	0	0	0	0.02762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08323	0.14267	0.06356	0.04143	0.44186	0.04661	0	1.95185	1.2318	0.32728	0	0	3.19436	0.54537	0	0	0.09013	0.31666	0.37731	0	0.12267	0.31211	0.05657	0	0.11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28295	0.74106	0.48232	0.20249	0.06777	0.72804	0.0328	0.08925	0	0.57107	0.36087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17107	1.06954	0.73679	1.17562	0.37	0.44138	0.62379	0.12201	0.27702	0.22645
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01255	0.0084	0.07465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15143	0	0	0	0.0277	0	0.01285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
